,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
170,"Block Group 2, Census Tract 402.01, Cook County, Illinois",35.4,721,17,45,52,79,16,62,0,65,16,107,36,62,379,1400,864,2,533,17,031,040201,2
171,"Block Group 4, Census Tract 402.02, Cook County, Illinois",36.1,837,170,44,11,49,15,109,27,20,49,54,70,105,387,1590,1059,81,328,17,031,040202,4
172,"Block Group 2, Census Tract 402.02, Cook County, Illinois",33.8,980,40,126,96,74,15,20,71,55,45,17,137,87,542,2152,816,234,985,17,031,040202,2
173,"Block Group 1, Census Tract 402.02, Cook County, Illinois",40.7,482,14,112,0,39,26,29,22,19,0,29,50,38,140,851,580,0,271,17,031,040202,1
174,"Block Group 3, Census Tract 402.02, Cook County, Illinois",36.4,664,207,75,52,15,0,0,35,37,16,54,11,49,334,1198,678,52,248,17,031,040202,3
175,"Block Group 1, Census Tract 403, Cook County, Illinois",46.8,411,12,10,0,13,26,11,0,15,0,23,11,36,221,899,604,0,163,17,031,040300,1
176,"Block Group 2, Census Tract 403, Cook County, Illinois",42.7,390,12,28,0,31,32,0,9,0,28,22,11,89,79,892,502,83,291,17,031,040300,2
177,"Block Group 3, Census Tract 403, Cook County, Illinois",42.7,278,0,11,0,10,0,6,21,13,0,19,17,40,89,819,423,27,349,17,031,040300,3
178,"Block Group 4, Census Tract 404.01, Cook County, Illinois",35.7,411,0,0,0,6,46,27,10,9,8,21,62,49,129,797,657,61,40,17,031,040401,4
179,"Block Group 1, Census Tract 404.01, Cook County, Illinois",34.6,366,0,0,9,35,10,7,0,9,9,9,10,72,262,830,789,19,0,17,031,040401,1
180,"Block Group 2, Census Tract 404.01, Cook County, Illinois",34.7,293,8,0,20,0,9,17,0,9,16,0,17,15,141,496,391,7,90,17,031,040401,2
181,"Block Group 3, Census Tract 404.01, Cook County, Illinois",54.0,257,0,0,0,0,43,0,6,0,29,10,41,82,99,428,231,108,80,17,031,040401,3
182,"Block Group 4, Census Tract 404.02, Cook County, Illinois",32.1,316,10,0,13,19,0,0,17,0,30,37,16,0,0,635,515,21,65,17,031,040402,4
183,"Block Group 2, Census Tract 404.02, Cook County, Illinois",29.1,282,13,10,14,0,13,16,0,37,16,29,48,9,37,464,464,0,0,17,031,040402,2
184,"Block Group 3, Census Tract 404.02, Cook County, Illinois",33.6,716,40,0,14,26,16,15,0,0,0,45,89,56,61,1455,1138,0,236,17,031,040402,3
185,"Block Group 5, Census Tract 404.02, Cook County, Illinois",31.7,917,27,0,45,43,15,65,76,62,55,67,46,111,285,1512,1375,47,52,17,031,040402,5
186,"Block Group 1, Census Tract 404.02, Cook County, Illinois",37.0,248,0,0,0,0,0,0,51,28,30,13,0,29,26,560,548,0,12,17,031,040402,1
187,"Block Group 1, Census Tract 406, Cook County, Illinois",35.5,270,15,28,8,0,0,0,0,0,20,15,6,94,45,651,524,78,21,17,031,040600,1
188,"Block Group 3, Census Tract 406, Cook County, Illinois",32.3,442,48,7,0,0,0,0,34,9,9,40,37,73,198,927,874,20,27,17,031,040600,3
189,"Block Group 2, Census Tract 406, Cook County, Illinois",36.3,435,0,14,7,31,14,0,7,23,8,68,27,69,204,677,664,0,0,17,031,040600,2
190,"Block Group 4, Census Tract 407, Cook County, Illinois",34.4,309,40,0,8,5,19,6,0,5,0,29,40,33,64,726,504,14,9,17,031,040700,4
191,"Block Group 1, Census Tract 407, Cook County, Illinois",41.3,414,12,42,0,0,0,0,22,45,20,16,16,97,109,749,636,6,107,17,031,040700,1
192,"Block Group 3, Census Tract 407, Cook County, Illinois",39.8,347,0,0,5,7,15,11,0,10,0,62,54,56,234,544,484,11,31,17,031,040700,3
193,"Block Group 2, Census Tract 407, Cook County, Illinois",33.8,459,0,0,51,0,16,33,20,30,47,10,51,49,176,723,602,57,40,17,031,040700,2
194,"Block Group 2, Census Tract 408, Cook County, Illinois",48.0,366,9,12,12,0,5,12,11,0,28,35,54,50,62,809,643,66,18,17,031,040800,2
195,"Block Group 1, Census Tract 408, Cook County, Illinois",33.9,429,9,0,20,9,33,15,33,17,10,34,43,62,106,836,694,4,94,17,031,040800,1
196,"Block Group 1, Census Tract 409, Cook County, Illinois",33.4,664,25,17,49,24,35,13,55,9,26,63,53,84,100,1185,1081,29,9,17,031,040900,1
197,"Block Group 2, Census Tract 409, Cook County, Illinois",37.7,305,0,0,0,9,43,0,18,0,9,13,19,41,0,624,583,11,30,17,031,040900,2
198,"Block Group 2, Census Tract 501, Cook County, Illinois",32.9,755,13,10,23,19,12,0,0,35,24,23,82,103,151,1891,1625,27,112,17,031,050100,2
199,"Block Group 1, Census Tract 501, Cook County, Illinois",33.9,369,34,0,14,0,13,24,18,0,22,12,42,65,77,592,455,68,46,17,031,050100,1
200,"Block Group 2, Census Tract 502, Cook County, Illinois",34.9,983,25,13,35,21,10,65,12,12,34,82,198,81,282,1966,1547,121,83,17,031,050200,2
201,"Block Group 3, Census Tract 502, Cook County, Illinois",43.1,833,27,36,50,75,34,18,46,24,33,13,115,48,182,1608,1383,50,73,17,031,050200,3
202,"Block Group 1, Census Tract 502, Cook County, Illinois",36.6,454,0,0,24,14,12,13,52,13,0,0,39,85,76,1100,1057,0,43,17,031,050200,1
203,"Block Group 1, Census Tract 503, Cook County, Illinois",38.9,370,45,5,0,7,0,27,42,8,7,16,19,85,285,647,474,0,159,17,031,050300,1
204,"Block Group 2, Census Tract 503, Cook County, Illinois",33.1,324,0,9,0,0,0,19,0,31,25,32,22,28,220,545,469,0,60,17,031,050300,2
205,"Block Group 3, Census Tract 503, Cook County, Illinois",43.4,382,12,7,8,21,0,13,0,0,21,15,75,66,86,779,644,0,110,17,031,050300,3
206,"Block Group 1, Census Tract 505, Cook County, Illinois",40.3,456,13,0,11,0,0,0,0,16,0,0,0,68,20,1274,1244,0,9,17,031,050500,1
207,"Block Group 4, Census Tract 505, Cook County, Illinois",35.5,457,0,13,29,0,0,0,15,0,36,0,8,109,113,1301,1009,0,117,17,031,050500,4
208,"Block Group 2, Census Tract 505, Cook County, Illinois",27.2,615,0,0,0,23,0,0,17,16,0,0,54,178,0,1893,1719,28,28,17,031,050500,2
209,"Block Group 3, Census Tract 505, Cook County, Illinois",36.2,383,54,0,24,0,11,0,0,0,0,69,0,28,100,656,550,17,48,17,031,050500,3
210,"Block Group 5, Census Tract 505, Cook County, Illinois",38.6,307,0,0,0,14,0,0,0,63,0,0,41,64,185,769,737,0,0,17,031,050500,5
211,"Block Group 1, Census Tract 506, Cook County, Illinois",34.7,662,0,23,0,15,10,5,0,10,11,81,28,147,48,1198,1084,0,108,17,031,050600,1
212,"Block Group 2, Census Tract 506, Cook County, Illinois",32.4,431,8,10,0,0,0,5,0,12,34,19,42,59,60,932,881,5,46,17,031,050600,2
213,"Block Group 1, Census Tract 507, Cook County, Illinois",31.9,674,22,0,6,10,5,29,5,0,0,36,74,53,53,1540,1443,5,59,17,031,050700,1
214,"Block Group 1, Census Tract 508, Cook County, Illinois",33.5,588,13,20,5,4,27,7,0,6,50,25,45,51,178,1298,1231,12,25,17,031,050800,1
215,"Block Group 1, Census Tract 509, Cook County, Illinois",33.7,587,13,10,25,5,4,0,25,36,5,67,74,61,183,1279,1089,7,119,17,031,050900,1
216,"Block Group 1, Census Tract 510, Cook County, Illinois",32.7,740,53,6,0,18,0,5,28,19,10,48,50,116,431,1352,1111,70,121,17,031,051000,1
217,"Block Group 1, Census Tract 511, Cook County, Illinois",34.4,644,6,24,32,11,14,31,19,10,25,12,49,54,315,1355,1265,0,46,17,031,051100,1
218,"Block Group 2, Census Tract 512, Cook County, Illinois",32.7,296,0,8,0,4,19,0,0,6,0,0,0,64,121,696,541,81,41,17,031,051200,2
219,"Block Group 1, Census Tract 512, Cook County, Illinois",28.5,303,5,3,0,5,6,0,12,14,0,5,14,53,35,771,662,68,11,17,031,051200,1
220,"Block Group 2, Census Tract 513, Cook County, Illinois",34.4,682,0,0,9,0,11,29,0,0,0,29,40,113,71,1534,1414,0,80,17,031,051300,2
221,"Block Group 1, Census Tract 513, Cook County, Illinois",33.5,443,0,9,13,13,0,6,0,0,0,0,22,47,115,1063,1036,0,13,17,031,051300,1
222,"Block Group 2, Census Tract 514, Cook County, Illinois",32.1,332,10,4,24,13,6,5,19,0,5,22,23,53,90,519,430,25,46,17,031,051400,2
223,"Block Group 1, Census Tract 514, Cook County, Illinois",34.7,455,6,23,22,8,13,0,4,33,14,12,38,33,35,1170,902,34,45,17,031,051400,1
224,"Block Group 1, Census Tract 601, Cook County, Illinois",38.2,374,0,9,8,0,27,0,17,5,25,37,30,46,23,834,795,30,9,17,031,060100,1
225,"Block Group 2, Census Tract 601, Cook County, Illinois",34.5,504,0,0,0,9,0,16,9,8,8,34,90,110,232,950,803,40,75,17,031,060100,2
226,"Block Group 3, Census Tract 601, Cook County, Illinois",31.9,349,22,0,0,0,28,9,16,9,7,33,11,35,93,641,581,42,0,17,031,060100,3
227,"Block Group 2, Census Tract 602, Cook County, Illinois",29.2,425,18,37,7,25,30,10,0,10,0,25,33,58,324,809,731,20,26,17,031,060200,2
228,"Block Group 1, Census Tract 602, Cook County, Illinois",34.5,682,35,10,36,26,23,9,34,0,5,74,122,128,132,1014,865,9,100,17,031,060200,1
229,"Block Group 2, Census Tract 603, Cook County, Illinois",32.4,609,4,0,22,0,37,58,11,12,18,10,20,100,89,1297,1140,32,113,17,031,060300,2
230,"Block Group 1, Census Tract 603, Cook County, Illinois",29.8,753,0,0,11,0,0,0,5,22,10,32,102,38,179,1896,1704,0,129,17,031,060300,1
231,"Block Group 1, Census Tract 604, Cook County, Illinois",30.7,791,15,11,0,0,27,8,18,28,22,48,72,132,285,1709,1434,5,119,17,031,060400,1
232,"Block Group 2, Census Tract 604, Cook County, Illinois",29.9,343,19,9,7,3,0,0,10,0,8,12,26,59,75,816,722,12,68,17,031,060400,2
233,"Block Group 3, Census Tract 604, Cook County, Illinois",30.1,409,9,0,0,0,19,8,0,0,20,17,17,28,142,953,902,10,10,17,031,060400,3
234,"Block Group 1, Census Tract 605, Cook County, Illinois",38.9,742,107,93,17,94,11,20,5,46,33,20,32,72,225,1081,876,76,95,17,031,060500,1
235,"Block Group 1, Census Tract 608, Cook County, Illinois",33.6,1043,50,45,0,21,13,40,64,29,15,75,42,210,71,1397,1289,50,41,17,031,060800,1
236,"Block Group 3, Census Tract 608, Cook County, Illinois",33.8,2029,115,29,50,28,44,39,55,109,119,136,150,494,182,3175,2614,137,326,17,031,060800,3
237,"Block Group 2, Census Tract 608, Cook County, Illinois",-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,031,060800,2
238,"Block Group 2, Census Tract 609, Cook County, Illinois",-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,031,060900,2
239,"Block Group 1, Census Tract 609, Cook County, Illinois",31.9,837,0,75,26,0,25,55,23,58,0,109,225,83,148,963,746,161,29,17,031,060900,1
240,"Block Group 4, Census Tract 609, Cook County, Illinois",37.9,2506,151,26,87,74,61,61,126,246,75,323,106,337,634,2898,2730,70,68,17,031,060900,4
241,"Block Group 3, Census Tract 609, Cook County, Illinois",30.6,925,23,0,139,53,25,33,24,21,0,97,79,183,367,1449,1148,0,213,17,031,060900,3
242,"Block Group 5, Census Tract 609, Cook County, Illinois",25.8,422,0,21,0,124,0,68,106,0,0,103,0,0,158,912,544,230,0,17,031,060900,5
243,"Block Group 1, Census Tract 610, Cook County, Illinois",28.8,983,45,17,0,26,13,17,28,8,33,27,71,132,357,1728,1542,31,122,17,031,061000,1
244,"Block Group 1, Census Tract 611, Cook County, Illinois",26.9,608,9,4,11,0,5,0,12,22,25,31,52,103,28,1393,1289,29,70,17,031,061100,1
245,"Block Group 1, Census Tract 612, Cook County, Illinois",27.0,791,37,6,23,14,18,23,5,28,15,45,45,110,161,1736,1601,22,90,17,031,061200,1
246,"Block Group 1, Census Tract 615, Cook County, Illinois",29.0,803,18,17,13,13,4,14,18,15,19,45,63,54,140,1777,1613,32,64,17,031,061500,1
247,"Block Group 1, Census Tract 618, Cook County, Illinois",29.3,716,59,27,6,45,5,46,35,31,25,44,74,150,154,1058,806,66,94,17,031,061800,1
248,"Block Group 4, Census Tract 619.01, Cook County, Illinois",36.2,674,48,66,54,17,46,65,31,29,82,39,29,37,138,942,642,34,221,17,031,061901,4
249,"Block Group 2, Census Tract 619.01, Cook County, Illinois",29.8,546,86,0,15,15,0,15,64,61,42,0,48,30,16,808,742,16,50,17,031,061901,2
250,"Block Group 1, Census Tract 619.01, Cook County, Illinois",30.1,484,61,0,14,0,0,0,0,16,14,54,70,103,0,649,440,25,107,17,031,061901,1
251,"Block Group 3, Census Tract 619.01, Cook County, Illinois",30.1,560,47,12,0,0,0,24,46,64,0,31,31,78,110,850,670,16,164,17,031,061901,3
252,"Block Group 2, Census Tract 619.02, Cook County, Illinois",42.5,1039,81,73,56,12,77,63,18,69,64,47,95,111,53,1650,1365,47,138,17,031,061902,2
253,"Block Group 4, Census Tract 619.02, Cook County, Illinois",-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,031,061902,4
254,"Block Group 3, Census Tract 619.02, Cook County, Illinois",50.0,1071,38,17,48,11,12,25,37,62,0,95,173,139,34,1528,1386,39,83,17,031,061902,3
255,"Block Group 1, Census Tract 619.02, Cook County, Illinois",33.6,805,44,16,94,0,0,13,45,46,22,160,32,74,14,1233,1074,32,104,17,031,061902,1
256,"Block Group 1, Census Tract 620, Cook County, Illinois",30.0,1112,11,37,80,9,0,60,49,40,40,61,165,121,144,2113,1862,71,131,17,031,062000,1
257,"Block Group 2, Census Tract 620, Cook County, Illinois",31.1,436,10,7,0,0,25,17,11,25,9,22,111,28,10,755,611,119,17,17,031,062000,2
258,"Block Group 1, Census Tract 621, Cook County, Illinois",28.5,467,20,0,0,29,0,0,10,0,7,0,19,19,115,1146,969,0,157,17,031,062100,1
259,"Block Group 3, Census Tract 621, Cook County, Illinois",35.9,848,138,100,0,23,27,12,18,9,9,74,67,64,143,1252,1064,84,104,17,031,062100,3
260,"Block Group 2, Census Tract 621, Cook County, Illinois",27.3,482,11,19,6,33,33,8,6,6,16,22,64,77,65,1019,918,24,22,17,031,062100,2
261,"Block Group 2, Census Tract 622, Cook County, Illinois",31.0,682,7,0,9,17,9,30,14,0,37,31,39,91,128,1349,1251,28,61,17,031,062200,2
262,"Block Group 1, Census Tract 622, Cook County, Illinois",27.1,593,26,32,0,0,0,0,0,52,19,60,38,32,80,1276,1112,101,63,17,031,062200,1
263,"Block Group 1, Census Tract 623, Cook County, Illinois",29.9,710,0,5,0,14,9,5,17,28,0,42,24,69,94,1634,1414,25,107,17,031,062300,1
264,"Block Group 1, Census Tract 624, Cook County, Illinois",31.1,671,28,16,38,11,16,5,4,5,5,47,23,39,36,1397,1267,27,59,17,031,062400,1
265,"Block Group 1, Census Tract 625, Cook County, Illinois",30.7,715,12,3,27,4,4,4,16,19,30,51,39,81,134,1434,1305,0,108,17,031,062500,1
266,"Block Group 1, Census Tract 626, Cook County, Illinois",33.0,952,6,6,4,14,11,5,18,25,11,38,112,92,143,2145,1808,33,218,17,031,062600,1
267,"Block Group 2, Census Tract 627, Cook County, Illinois",29.6,380,0,0,0,19,20,0,0,8,0,10,55,15,46,939,903,0,28,17,031,062700,2
268,"Block Group 3, Census Tract 627, Cook County, Illinois",32.6,417,6,43,11,0,6,0,7,0,5,32,23,21,171,874,822,0,14,17,031,062700,3
269,"Block Group 1, Census Tract 627, Cook County, Illinois",32.2,297,0,0,0,0,0,0,6,0,11,0,26,26,0,740,689,0,33,17,031,062700,1
270,"Block Group 2, Census Tract 628, Cook County, Illinois",29.3,411,0,0,0,27,0,7,0,5,0,5,19,63,104,885,828,26,31,17,031,062800,2
271,"Block Group 3, Census Tract 628, Cook County, Illinois",29.2,624,10,11,47,25,0,4,0,6,11,12,6,135,62,1390,1180,9,135,17,031,062800,3
272,"Block Group 1, Census Tract 628, Cook County, Illinois",30.8,486,29,0,0,0,6,0,0,11,0,13,6,9,106,1104,1062,0,30,17,031,062800,1
273,"Block Group 1, Census Tract 629, Cook County, Illinois",29.8,647,21,0,6,16,7,9,44,28,0,47,38,37,63,1306,1123,47,94,17,031,062900,1
274,"Block Group 2, Census Tract 629, Cook County, Illinois",29.7,555,0,33,8,30,0,36,0,16,17,30,41,40,0,1153,1040,58,46,17,031,062900,2
275,"Block Group 3, Census Tract 629, Cook County, Illinois",29.0,657,31,10,0,8,0,0,0,6,0,72,90,88,36,1401,1295,43,31,17,031,062900,3
276,"Block Group 2, Census Tract 630, Cook County, Illinois",33.2,767,26,13,0,31,25,16,8,32,16,25,52,145,113,1322,1020,83,178,17,031,063000,2
277,"Block Group 1, Census Tract 630, Cook County, Illinois",30.0,629,20,0,23,8,21,8,7,9,31,89,73,105,73,1063,745,59,181,17,031,063000,1
278,"Block Group 3, Census Tract 630, Cook County, Illinois",27.0,326,43,0,0,0,0,23,0,16,8,34,14,23,30,648,612,20,7,17,031,063000,3
279,"Block Group 1, Census Tract 631, Cook County, Illinois",29.8,757,23,0,0,0,8,32,26,26,8,33,121,143,42,1370,1203,19,51,17,031,063100,1
280,"Block Group 2, Census Tract 631, Cook County, Illinois",31.1,569,75,14,0,26,3,30,15,20,8,46,49,53,68,846,683,0,65,17,031,063100,2
281,"Block Group 2, Census Tract 632, Cook County, Illinois",55.7,403,0,0,0,5,0,21,20,0,21,0,0,30,0,768,726,0,13,17,031,063200,2
282,"Block Group 1, Census Tract 632, Cook County, Illinois",30.6,869,24,0,0,24,147,0,31,48,25,154,82,133,34,1197,1107,54,36,17,031,063200,1
283,"Block Group 6, Census Tract 632, Cook County, Illinois",33.5,1016,180,0,0,0,40,0,68,70,93,144,75,76,209,1459,1195,80,103,17,031,063200,6
284,"Block Group 4, Census Tract 632, Cook County, Illinois",40.6,875,57,63,0,0,62,0,23,47,0,21,24,91,95,1428,1213,55,160,17,031,063200,4
285,"Block Group 3, Census Tract 632, Cook County, Illinois",26.8,612,0,0,23,0,60,82,0,52,39,109,84,100,111,1044,986,0,37,17,031,063200,3
286,"Block Group 5, Census Tract 632, Cook County, Illinois",31.4,440,71,0,23,20,24,0,0,21,19,0,92,52,60,640,466,0,154,17,031,063200,5
287,"Block Group 3, Census Tract 633.01, Cook County, Illinois",29.1,632,142,48,28,25,19,10,21,30,10,90,38,69,0,849,647,107,30,17,031,063301,3
288,"Block Group 2, Census Tract 633.01, Cook County, Illinois",31.6,436,32,0,9,0,12,27,40,40,8,33,54,64,31,658,546,58,31,17,031,063301,2
289,"Block Group 1, Census Tract 633.01, Cook County, Illinois",33.2,701,157,53,45,53,11,19,0,49,0,47,38,59,71,979,743,99,84,17,031,063301,1
290,"Block Group 1, Census Tract 633.02, Cook County, Illinois",35.8,801,40,0,0,11,0,0,17,37,28,42,55,195,35,1269,961,57,251,17,031,063302,1
291,"Block Group 3, Census Tract 633.02, Cook County, Illinois",25.7,422,29,28,0,0,0,17,0,0,20,69,44,38,92,473,473,0,0,17,031,063302,3
292,"Block Group 4, Census Tract 633.02, Cook County, Illinois",29.4,782,141,50,53,25,0,37,27,49,32,80,78,59,69,957,884,31,32,17,031,063302,4
293,"Block Group 2, Census Tract 633.02, Cook County, Illinois",29.7,806,29,0,0,0,13,0,17,36,30,61,213,159,114,1131,934,0,133,17,031,063302,2
294,"Block Group 1, Census Tract 633.03, Cook County, Illinois",86.6,425,35,12,22,30,12,23,42,12,34,6,23,55,37,520,492,19,9,17,031,063303,1
295,"Block Group 2, Census Tract 633.03, Cook County, Illinois",55.1,528,25,6,12,11,4,16,6,0,5,58,67,64,27,711,618,0,89,17,031,063303,2
296,"Block Group 1, Census Tract 634, Cook County, Illinois",30.2,594,43,0,9,18,0,10,11,11,18,26,43,99,113,1103,960,43,59,17,031,063400,1
297,"Block Group 2, Census Tract 634, Cook County, Illinois",30.3,582,26,7,0,29,20,11,0,20,13,55,82,133,61,997,871,42,58,17,031,063400,2
298,"Block Group 2, Census Tract 701.01, Cook County, Illinois",40.7,631,63,0,44,0,19,48,57,0,18,46,16,117,27,949,856,0,42,17,031,070101,2
299,"Block Group 3, Census Tract 701.01, Cook County, Illinois",28.9,1216,235,100,30,0,15,28,15,79,39,110,169,73,132,1392,1125,75,133,17,031,070101,3
300,"Block Group 1, Census Tract 701.01, Cook County, Illinois",43.2,685,26,0,16,0,33,0,41,0,0,35,139,82,0,1118,1088,0,30,17,031,070101,1
301,"Block Group 2, Census Tract 701.02, Cook County, Illinois",29.6,531,66,7,0,0,0,7,16,70,21,28,12,58,81,737,632,50,18,17,031,070102,2
302,"Block Group 3, Census Tract 701.02, Cook County, Illinois",34.2,545,21,0,19,19,17,7,10,54,35,66,87,50,122,737,616,63,28,17,031,070102,3
303,"Block Group 1, Census Tract 701.02, Cook County, Illinois",30.5,812,51,32,32,11,57,42,8,61,11,57,72,53,93,1109,1000,9,91,17,031,070102,1
304,"Block Group 1, Census Tract 701.03, Cook County, Illinois",29.2,499,42,8,0,26,14,10,0,18,10,49,109,114,11,713,650,0,54,17,031,070103,1
305,"Block Group 2, Census Tract 701.03, Cook County, Illinois",26.2,681,102,36,0,7,16,12,45,18,6,215,141,28,89,774,602,109,63,17,031,070103,2
306,"Block Group 2, Census Tract 702, Cook County, Illinois",27.0,425,30,55,11,0,18,0,0,0,28,0,44,78,33,918,790,121,7,17,031,070200,2
307,"Block Group 1, Census Tract 702, Cook County, Illinois",28.9,925,31,97,25,12,9,0,12,0,15,3,110,141,84,2106,1726,93,258,17,031,070200,1
308,"Block Group 3, Census Tract 702, Cook County, Illinois",29.6,663,53,0,0,0,48,0,55,48,0,127,43,72,53,890,713,20,115,17,031,070200,3
309,"Block Group 2, Census Tract 703, Cook County, Illinois",27.7,675,53,0,0,9,0,28,23,0,9,91,7,103,78,1328,1173,15,56,17,031,070300,2
310,"Block Group 1, Census Tract 703, Cook County, Illinois",29.1,956,105,0,0,0,21,0,31,13,7,37,102,71,66,2119,1900,41,84,17,031,070300,1
311,"Block Group 1, Census Tract 704, Cook County, Illinois",43.9,854,208,106,63,48,36,18,0,9,0,15,38,37,202,1330,1028,205,62,17,031,070400,1
312,"Block Group 2, Census Tract 704, Cook County, Illinois",28.4,308,19,0,0,7,0,0,18,23,0,25,35,6,45,662,517,0,145,17,031,070400,2
313,"Block Group 3, Census Tract 704, Cook County, Illinois",30.7,431,6,16,0,0,0,0,0,0,22,0,31,31,0,989,877,14,76,17,031,070400,3
314,"Block Group 1, Census Tract 705, Cook County, Illinois",37.1,407,6,8,0,0,0,8,8,9,13,16,34,34,55,809,706,61,15,17,031,070500,1
315,"Block Group 2, Census Tract 705, Cook County, Illinois",46.0,467,59,61,17,23,0,56,0,29,0,18,15,43,61,1121,907,139,56,17,031,070500,2
316,"Block Group 3, Census Tract 705, Cook County, Illinois",28.6,439,30,8,0,0,0,0,0,0,13,24,33,29,46,1137,993,38,98,17,031,070500,3
317,"Block Group 2, Census Tract 706, Cook County, Illinois",30.0,573,10,0,0,9,41,8,0,0,14,30,47,67,42,1221,1107,49,55,17,031,070600,2
318,"Block Group 1, Census Tract 706, Cook County, Illinois",30.2,724,11,0,0,0,0,5,0,0,17,43,32,64,307,1787,1717,0,70,17,031,070600,1
319,"Block Group 2, Census Tract 707, Cook County, Illinois",27.2,622,138,44,31,9,0,0,9,9,0,8,86,56,216,1308,953,253,89,17,031,070700,2
320,"Block Group 1, Census Tract 707, Cook County, Illinois",30.6,1135,7,0,0,38,17,40,10,30,9,16,36,138,443,2473,2074,44,287,17,031,070700,1
321,"Block Group 2, Census Tract 710, Cook County, Illinois",28.4,855,21,8,0,7,0,11,13,18,9,47,44,107,0,1857,1666,96,76,17,031,071000,2
